,Exams,Percentage,Solution_code1,Solution_code2,Time_code1,Time_code2
652,11,0.46,,4.0,,1.4999999999999999e-05
653,11,0.47,,4.0,,1.4000000000000001e-05
654,11,0.48,,4.0,,1.4000000000000001e-05
655,11,0.49,,4.0,,1.4000000000000001e-05
656,11,0.5,,4.0,,1.6e-05
657,11,0.51,,5.0,,0.000128
658,11,0.52,,5.0,,0.000128
659,11,0.53,,5.0,,0.000127
660,11,0.54,,5.0,,0.000129
661,11,0.55,,5.0,,0.000129
662,11,0.56,,5.0,,0.000128
663,11,0.5700000000000001,,5.0,,0.000128
664,11,0.58,,5.0,,0.000128
665,11,0.59,,5.0,,7.8e-05
666,11,0.6,,5.0,,8.4e-05
667,11,0.61,,5.0,,8.4e-05
668,11,0.62,,5.0,,8.4e-05
669,11,0.63,,5.0,,8.2e-05
670,11,0.64,,5.0,,7.8e-05
671,11,0.65,,5.0,,7.7e-05
672,11,0.66,,5.0,,7.8e-05
673,11,0.67,,5.0,,8.1e-05
674,11,0.68,,5.0,,7.8e-05
675,11,0.6900000000000001,,5.0,,7.8e-05
676,11,0.7000000000000001,,5.0,,8.499999999999999e-05
677,11,0.71,,5.0,,8.4e-05
678,11,0.72,,5.0,,8.499999999999999e-05
679,11,0.73,,5.0,,8.499999999999999e-05
680,11,0.74,,5.0,,7.2e-05
681,11,0.75,,5.0,,6.4e-05
682,11,0.76,,5.0,,6.4e-05
683,11,0.77,,5.0,,7.900000000000001e-05
684,11,0.78,,5.0,,7.099999999999999e-05
685,11,0.79,,5.0,,6.7e-05
686,11,0.8,,5.0,,3.8e-05
687,11,0.81,,5.0,,3.8e-05
688,11,0.8200000000000001,,5.0,,3.8e-05
689,11,0.8300000000000001,,5.0,,3.7e-05
690,11,0.84,,6.0,,0.000242
691,11,0.85,,6.0,,0.00024900000000000004
692,11,0.86,,6.0,,0.00024900000000000004
693,11,0.87,,6.0,,0.00024900000000000004
694,11,0.88,,6.0,,0.00024900000000000004
695,11,0.89,,6.0,,0.000248
696,11,0.9,,6.0,,0.00025499999999999996
697,11,0.91,,6.0,,0.000256
698,11,0.92,,7.0,,0.001127
699,11,0.93,,7.0,,0.000919
700,11,0.94,,9.0,,0.02271
701,11,0.95,,9.0,,0.023204
702,11,0.96,,9.0,,0.016791999999999998
703,11,0.97,,10.0,,0.128349
704,11,0.98,,11.0,,0.598729
705,11,0.99,,11.0,,0.59391
706,11,1.0,,11.0,,0.592066
707,12,0.0,,2.0,,9e-06
708,12,0.01,,2.0,,8e-06
709,12,0.02,,2.0,,8e-06
710,12,0.03,,2.0,,1e-05
711,12,0.04,,2.0,,8e-06
712,12,0.05,,2.0,,1e-05
713,12,0.06,,2.0,,9e-06
714,12,0.07,,2.0,,9e-06
715,12,0.08,,2.0,,8e-06
716,12,0.09,,2.0,,9e-06
717,12,0.1,,2.0,,8e-06
718,12,0.11,,2.0,,9e-06
719,12,0.12,,2.0,,9e-06
720,12,0.13,,2.0,,1e-05
721,12,0.14,,2.0,,1e-05
722,12,0.15,,2.0,,9e-06
723,12,0.16,,2.0,,9e-06
724,12,0.17,,2.0,,1.1e-05
725,12,0.18,,2.0,,1e-05
726,12,0.19,,2.0,,1.2e-05
727,12,0.2,,2.0,,1.1e-05
728,12,0.21,,3.0,,1.8e-05
729,12,0.22,,3.0,,1.8e-05
730,12,0.23,,3.0,,1.8e-05
731,12,0.24,,3.0,,1.7e-05
732,12,0.25,,3.0,,1.8e-05
733,12,0.26,,3.0,,1.8e-05
734,12,0.27,,3.0,,1.4999999999999999e-05
735,12,0.28,,3.0,,1.6e-05
736,12,0.29,,3.0,,3.5e-05
737,12,0.3,,3.0,,1.4999999999999999e-05
738,12,0.31,,3.0,,1.6e-05
739,12,0.32,,3.0,,1.8e-05
740,12,0.33,,3.0,,1.8e-05
741,12,0.34,,3.0,,1.9e-05
742,12,0.35000000000000003,,3.0,,1.6e-05
743,12,0.36,,3.0,,2.7000000000000002e-05
744,12,0.37,,3.0,,2.5e-05
745,12,0.38,,3.0,,2.6000000000000002e-05
746,12,0.39,,3.0,,2.6000000000000002e-05
747,12,0.4,,3.0,,2.7000000000000002e-05
748,12,0.41,,3.0,,2.8000000000000003e-05
749,12,0.42,,3.0,,2.7000000000000002e-05
750,12,0.43,,3.0,,2.7000000000000002e-05
751,12,0.44,,3.0,,2.8000000000000003e-05
752,12,0.45,,3.0,,2.8000000000000003e-05
753,12,0.46,,3.0,,2.7000000000000002e-05
754,12,0.47,,3.0,,2.5e-05
755,12,0.48,,3.0,,2.6000000000000002e-05
756,12,0.49,,3.0,,3.2e-05
757,12,0.5,,4.0,,7e-05
758,12,0.51,,4.0,,5.9999999999999995e-05
759,12,0.52,,4.0,,5.6999999999999996e-05
760,12,0.53,,4.0,,5.6999999999999996e-05
761,12,0.54,,4.0,,5.4000000000000005e-05
762,12,0.55,,4.0,,5.4000000000000005e-05
763,12,0.56,,4.0,,4.8e-05
764,12,0.5700000000000001,,4.0,,5e-05
765,12,0.58,,4.0,,5.4000000000000005e-05
766,12,0.59,,4.0,,5.2000000000000004e-05
767,12,0.6,,4.0,,5.2000000000000004e-05
768,12,0.61,,4.0,,5.4000000000000005e-05
769,12,0.62,,4.0,,5.1e-05
770,12,0.63,,4.0,,5e-05
771,12,0.64,,4.0,,5.2000000000000004e-05
772,12,0.65,,4.0,,5.1e-05
773,12,0.66,,4.0,,5.3e-05
774,12,0.67,,4.0,,5.4000000000000005e-05
775,12,0.68,,4.0,,5.1e-05
776,12,0.6900000000000001,,4.0,,5.3e-05
777,12,0.7000000000000001,,4.0,,5.3e-05
778,12,0.71,,4.0,,5e-05
779,12,0.72,,4.0,,3.7e-05
780,12,0.73,,4.0,,3.4e-05
781,12,0.74,,4.0,,3.6e-05
782,12,0.75,,4.0,,3.6e-05
783,12,0.76,,5.0,,0.000182
784,12,0.77,,5.0,,0.000523
785,12,0.78,,5.0,,0.000625
786,12,0.79,,5.0,,0.000542
787,12,0.8,,5.0,,0.000459
788,12,0.81,,5.0,,0.000124
789,12,0.8200000000000001,,5.0,,0.000169
790,12,0.8300000000000001,,6.0,,0.00033999999999999997
791,12,0.84,,6.0,,0.00016999999999999999
792,12,0.85,,6.0,,0.000172
793,12,0.86,,6.0,,0.000124
794,12,0.87,,6.0,,0.000149
795,12,0.88,,6.0,,0.000129
796,12,0.89,,7.0,,0.0014550000000000001
797,12,0.9,,7.0,,0.001444
798,12,0.91,,7.0,,0.0013050000000000002
799,12,0.92,,7.0,,0.0008150000000000001
800,12,0.93,,7.0,,0.000321
801,12,0.94,,10.0,,0.12575899999999998
802,12,0.95,,10.0,,0.127973
803,12,0.96,,11.0,,0.582558
804,12,0.97,,11.0,,0.5834199999999999
805,12,0.98,,12.0,,5.758822
806,12,0.99,,12.0,,5.676836
807,12,1.0,,12.0,,5.711932
808,13,0.0,,2.0,,1.1e-05
809,13,0.01,,2.0,,1.1e-05
810,13,0.02,,2.0,,1.1e-05
811,13,0.03,,2.0,,1e-05
812,13,0.04,,2.0,,1.3000000000000001e-05
813,13,0.05,,2.0,,1.1e-05
814,13,0.06,,2.0,,1.1e-05
815,13,0.07,,2.0,,9e-06
816,13,0.08,,2.0,,9e-06
817,13,0.09,,2.0,,1.2e-05
818,13,0.1,,2.0,,1.1e-05
819,13,0.11,,2.0,,1.1e-05
820,13,0.12,,2.0,,1.1e-05
821,13,0.13,,2.0,,1.4999999999999999e-05
822,13,0.14,,2.0,,1.1e-05
823,13,0.15,,2.0,,1.2e-05
824,13,0.16,,2.0,,9e-06
825,13,0.17,,2.0,,1.4999999999999999e-05
826,13,0.18,,2.0,,3.2e-05
827,13,0.19,,3.0,,4.7e-05
828,13,0.2,,3.0,,3.6e-05
829,13,0.21,,3.0,,2.9999999999999997e-05
830,13,0.22,,3.0,,3.2e-05
831,13,0.23,,3.0,,3.5e-05
832,13,0.24,,3.0,,2.9999999999999997e-05
833,13,0.25,,3.0,,3.2e-05
834,13,0.26,,3.0,,2.8999999999999997e-05
835,13,0.27,,3.0,,2.8999999999999997e-05
836,13,0.28,,3.0,,2.9999999999999997e-05
837,13,0.29,,3.0,,2.9999999999999997e-05
838,13,0.3,,3.0,,3.2e-05
839,13,0.31,,3.0,,3.2e-05
840,13,0.32,,3.0,,3.1e-05
841,13,0.33,,3.0,,2.9999999999999997e-05
842,13,0.34,,3.0,,2.9999999999999997e-05
843,13,0.35000000000000003,,3.0,,2.9999999999999997e-05
844,13,0.36,,3.0,,2.3e-05
845,13,0.37,,3.0,,2.4e-05
846,13,0.38,,4.0,,0.000205
847,13,0.39,,4.0,,0.000215
848,13,0.4,,4.0,,0.000468
849,13,0.41,,4.0,,0.00047599999999999997
850,13,0.42,,4.0,,0.00046399999999999995
851,13,0.43,,4.0,,0.000465
852,13,0.44,,4.0,,0.00042800000000000005
853,13,0.45,,4.0,,0.00042800000000000005
854,13,0.46,,4.0,,0.000429
855,13,0.47,,4.0,,0.00034700000000000003
856,13,0.48,,4.0,,0.000386
857,13,0.49,,4.0,,0.000367
858,13,0.5,,4.0,,0.000336
859,13,0.51,,4.0,,0.00023999999999999998
860,13,0.52,,4.0,,0.000239
861,13,0.53,,4.0,,0.000272
862,13,0.54,,4.0,,0.000234
863,13,0.55,,5.0,,0.0009599999999999999
864,13,0.56,,5.0,,0.000769
865,13,0.5700000000000001,,5.0,,0.000768
866,13,0.58,,5.0,,0.000807
867,13,0.59,,5.0,,0.0007509999999999999
868,13,0.6,,5.0,,0.0007650000000000001
869,13,0.61,,5.0,,0.000728
870,13,0.62,,5.0,,0.000787
871,13,0.63,,5.0,,0.000726
872,13,0.64,,5.0,,0.000762
873,13,0.65,,5.0,,0.000785
874,13,0.66,,5.0,,0.000805
875,13,0.67,,5.0,,0.000932
876,13,0.68,,5.0,,0.0007639999999999999
877,13,0.6900000000000001,,5.0,,0.000723
878,13,0.7000000000000001,,5.0,,0.000726
879,13,0.71,,5.0,,0.000724
880,13,0.72,,5.0,,0.000724
881,13,0.73,,5.0,,0.000728
882,13,0.74,,5.0,,0.0007769999999999999
883,13,0.75,,5.0,,0.000773
884,13,0.76,,6.0,,0.0018579999999999998
885,13,0.77,,6.0,,0.001286
886,13,0.78,,6.0,,0.001271
887,13,0.79,,6.0,,0.001273
888,13,0.8,,6.0,,0.0026079999999999996
889,13,0.81,,7.0,,0.008213
890,13,0.8200000000000001,,7.0,,0.008157
891,13,0.8300000000000001,,7.0,,0.006068
892,13,0.84,,7.0,,0.005731
893,13,0.85,,7.0,,0.0055899999999999995
894,13,0.86,,7.0,,0.003846
895,13,0.87,,7.0,,0.003058
896,13,0.88,,7.0,,0.0030989999999999998
897,13,0.89,,7.0,,0.0031550000000000003
898,13,0.9,,8.0,,0.03386
899,13,0.91,,8.0,,0.034753
900,13,0.92,,8.0,,0.026108999999999997
901,13,0.93,,8.0,,0.010944
902,13,0.94,,10.0,,0.731274
903,13,0.95,,10.0,,0.579549
904,13,0.96,,10.0,,0.34389699999999995
905,13,0.97,,11.0,,1.772375
906,13,0.98,,12.0,,11.482366
907,13,0.99,,13.0,,62.903381
908,13,1.0,,13.0,,97.665901
909,14,0.0,,2.0,,1.6e-05
910,14,0.01,,2.0,,1.6e-05
911,14,0.02,,2.0,,1.7e-05
912,14,0.03,,2.0,,1.6e-05
913,14,0.04,,2.0,,1.8e-05
914,14,0.05,,2.0,,1.6e-05
915,14,0.06,,2.0,,1.7e-05
916,14,0.07,,2.0,,1.4999999999999999e-05
917,14,0.08,,2.0,,2e-05
918,14,0.09,,2.0,,2e-05
919,14,0.1,,2.0,,1.8e-05
920,14,0.11,,2.0,,1.8e-05
921,14,0.12,,2.0,,5e-05
922,14,0.13,,2.0,,4.7e-05
923,14,0.14,,2.0,,5.9999999999999995e-05
924,14,0.15,,2.0,,4.8e-05
925,14,0.16,,2.0,,5.7999999999999994e-05
926,14,0.17,,2.0,,4.8e-05
927,14,0.18,,2.0,,4.7e-05
928,14,0.19,,2.0,,3.5e-05
929,14,0.2,,2.0,,3.3e-05
930,14,0.21,,3.0,,6.2e-05
931,14,0.22,,3.0,,5.7999999999999994e-05
932,14,0.23,,3.0,,4.2e-05
933,14,0.24,,3.0,,4.6e-05
934,14,0.25,,3.0,,4.5e-05
935,14,0.26,,3.0,,3.9e-05
936,14,0.27,,3.0,,3.3e-05
937,14,0.28,,3.0,,0.000241
938,14,0.29,,3.0,,0.000252
939,14,0.3,,3.0,,0.00022
940,14,0.31,,3.0,,0.000233
941,14,0.32,,3.0,,0.00022999999999999998
942,14,0.33,,3.0,,0.00022200000000000003
943,14,0.34,,3.0,,0.000246
944,14,0.35000000000000003,,3.0,,0.000294
945,14,0.36,,3.0,,0.00025699999999999996
946,14,0.37,,3.0,,0.000241
947,14,0.38,,3.0,,0.000193
948,14,0.39,,3.0,,0.000196
949,14,0.4,,3.0,,0.000136
950,14,0.41,,3.0,,0.000121
951,14,0.42,,4.0,,0.000294
952,14,0.43,,4.0,,0.00025
953,14,0.44,,4.0,,0.00018999999999999998
954,14,0.45,,4.0,,0.000188
955,14,0.46,,4.0,,0.000151
956,14,0.47,,4.0,,7.6e-05
957,14,0.48,,4.0,,5.6000000000000006e-05
958,14,0.49,,4.0,,5.5e-05
959,14,0.5,,4.0,,0.000171
960,14,0.51,,4.0,,8.6e-05
961,14,0.52,,4.0,,7.5e-05
962,14,0.53,,4.0,,8e-05
963,14,0.54,,4.0,,7.6e-05
964,14,0.55,,5.0,,0.000206
965,14,0.56,,5.0,,0.00017900000000000001
966,14,0.5700000000000001,,5.0,,0.000183
967,14,0.58,,5.0,,0.000171
968,14,0.59,,5.0,,0.000162
969,14,0.6,,5.0,,0.00020899999999999998
970,14,0.61,,5.0,,0.00021099999999999998
971,14,0.62,,5.0,,0.000162
972,14,0.63,,5.0,,0.000184
973,14,0.64,,5.0,,0.000199
974,14,0.65,,5.0,,0.000198
975,14,0.66,,5.0,,0.000207
976,14,0.67,,5.0,,0.00020800000000000001
977,14,0.68,,5.0,,0.000206
978,14,0.6900000000000001,,5.0,,0.000156
979,14,0.7000000000000001,,5.0,,0.000161
980,14,0.71,,5.0,,0.000136
981,14,0.72,,5.0,,0.000471
982,14,0.73,,6.0,,0.0033829999999999997
983,14,0.74,,6.0,,0.001501
984,14,0.75,,6.0,,0.00151
985,14,0.76,,6.0,,0.001267
986,14,0.77,,6.0,,0.000785
987,14,0.78,,6.0,,0.00079
988,14,0.79,,6.0,,0.000763
989,14,0.8,,6.0,,0.00072
990,14,0.81,,7.0,,0.010445
991,14,0.8200000000000001,,7.0,,0.01009
992,14,0.8300000000000001,,7.0,,0.01045
993,14,0.84,,7.0,,0.011947
994,14,0.85,,7.0,,0.011308
995,14,0.86,,7.0,,0.009058
996,14,0.87,,7.0,,0.0070420000000000005
997,14,0.88,,7.0,,0.005417
998,14,0.89,,7.0,,0.002852
999,14,0.9,,7.0,,0.002781
1000,14,0.91,,7.0,,0.002838
1001,14,0.92,,7.0,,0.001093
1002,14,0.93,,8.0,,0.015981
1003,14,0.94,,9.0,,0.104468
1004,14,0.95,,9.0,,0.067164
1005,14,0.96,,12.0,,35.859339
1006,14,0.97,,12.0,,25.250443
1007,14,0.98,,13.0,,141.85801999999998
1008,14,0.99,,-1.0,,300.000001
1009,14,1.0,,-1.0,,300.000001
1010,5,0.0,1.0,,1.2e-05,
1011,5,0.01,1.0,,1.3e-05,
1012,5,0.02,1.0,,1.2e-05,
1013,5,0.03,1.0,,1.2e-05,
1014,5,0.04,1.0,,1.5e-05,
1015,5,0.05,2.0,,1.2e-05,
1016,5,0.06,2.0,,3.4e-05,
1017,5,0.07,2.0,,1.2e-05,
1018,5,0.08,2.0,,1.1e-05,
1019,5,0.09,2.0,,1.1e-05,
1020,5,0.1,2.0,,1.2e-05,
1021,5,0.11,2.0,,1.2e-05,
1022,5,0.12,2.0,,1.2e-05,
1023,5,0.13,2.0,,1.3e-05,
1024,5,0.14,2.0,,1.1e-05,
1025,5,0.15,2.0,,1.2e-05,
1026,5,0.16,2.0,,1.2e-05,
1027,5,0.17,2.0,,1.6e-05,
1028,5,0.18,2.0,,1.2e-05,
1029,5,0.19,2.0,,1.6e-05,
1030,5,0.2,2.0,,1.2e-05,
1031,5,0.21,2.0,,1.1e-05,
1032,5,0.22,2.0,,1.1e-05,
1033,5,0.23,2.0,,1.1e-05,
1034,5,0.24,2.0,,1.3e-05,
1035,5,0.25,3.0,,1.1e-05,
1036,5,0.26,3.0,,1.2e-05,
1037,5,0.27,3.0,,1.1e-05,
1038,5,0.28,3.0,,1.1e-05,
1039,5,0.29,3.0,,1.1e-05,
1040,5,0.3,3.0,,1.1e-05,
1041,5,0.31,3.0,,1e-05,
1042,5,0.32,3.0,,1e-05,
1043,5,0.33,3.0,,1.2e-05,
1044,5,0.34,3.0,,1e-05,
1045,5,0.35000000000000003,3.0,,1.1e-05,
1046,5,0.36,3.0,,1e-05,
1047,5,0.37,3.0,,1.1e-05,
1048,5,0.38,3.0,,1.1e-05,
1049,5,0.39,3.0,,1.1e-05,
1050,5,0.4,3.0,,1.1e-05,
1051,5,0.41000000000000003,3.0,,1.1e-05,
1052,5,0.42,3.0,,1.2e-05,
1053,5,0.43,3.0,,1.1e-05,
1054,5,0.44,3.0,,1.3e-05,
1055,5,0.45,3.0,,1.1e-05,
1056,5,0.46,3.0,,1.1e-05,
1057,5,0.47000000000000003,3.0,,1e-05,
1058,5,0.48,3.0,,1.1e-05,
1059,5,0.49,3.0,,1.1e-05,
1060,5,0.5,3.0,,1e-05,
1061,5,0.51,3.0,,9e-06,
1062,5,0.52,3.0,,8e-06,
1063,5,0.53,3.0,,9e-06,
1064,5,0.54,3.0,,9e-06,
1065,5,0.55,3.0,,9e-06,
1066,5,0.56,3.0,,9e-06,
1067,5,0.5700000000000001,3.0,,8e-06,
1068,5,0.58,3.0,,9e-06,
1069,5,0.59,3.0,,9e-06,
1070,5,0.6,3.0,,9e-06,
1071,5,0.61,3.0,,8e-06,
1072,5,0.62,3.0,,8e-06,
1073,5,0.63,3.0,,9e-06,
1074,5,0.64,3.0,,9e-06,
1075,5,0.65,3.0,,9e-06,
1076,5,0.66,3.0,,9e-06,
1077,5,0.67,3.0,,9e-06,
1078,5,0.68,3.0,,9e-06,
1079,5,0.6900000000000001,3.0,,1e-05,
1080,5,0.7000000000000001,3.0,,9e-06,
1081,5,0.71,3.0,,9e-06,
1082,5,0.72,3.0,,9e-06,
1083,5,0.73,3.0,,9e-06,
1084,5,0.74,3.0,,1e-05,
1085,5,0.75,3.0,,9e-06,
1086,5,0.76,3.0,,9e-06,
1087,5,0.77,3.0,,1e-05,
1088,5,0.78,3.0,,9e-06,
1089,5,0.79,3.0,,8e-06,
1090,5,0.8,3.0,,8e-06,
1091,5,0.81,3.0,,9e-06,
1092,5,0.8200000000000001,3.0,,9e-06,
1093,5,0.8300000000000001,3.0,,9e-06,
1094,5,0.84,3.0,,1e-05,
1095,5,0.85,3.0,,9e-06,
1096,5,0.86,3.0,,9e-06,
1097,5,0.87,3.0,,9e-06,
1098,5,0.88,3.0,,9e-06,
1099,5,0.89,3.0,,9e-06,
1100,5,0.9,3.0,,8e-06,
1101,5,0.91,3.0,,8e-06,
1102,5,0.92,4.0,,9e-06,
1103,5,0.93,4.0,,1e-05,
1104,5,0.9400000000000001,5.0,,1e-05,
1105,5,0.9500000000000001,5.0,,1e-05,
1106,5,0.96,5.0,,1e-05,
1107,5,0.97,5.0,,1e-05,
1108,5,0.98,5.0,,1e-05,
1109,5,0.99,5.0,,1e-05,
1110,5,1.0,5.0,,1e-05,
1111,6,0.0,1.0,,1.6e-05,
1112,6,0.01,1.0,,1.8e-05,
1113,6,0.02,1.0,,1.8e-05,
1114,6,0.03,1.0,,1.8e-05,
1115,6,0.04,1.0,,1.9e-05,
1116,6,0.05,2.0,,1.5e-05,
1117,6,0.06,2.0,,1.6e-05,
1118,6,0.07,2.0,,1.5e-05,
1119,6,0.08,2.0,,1.4e-05,
1120,6,0.09,2.0,,1.4e-05,
1121,6,0.1,2.0,,1.5e-05,
1122,6,0.11,2.0,,1.4e-05,
1123,6,0.12,2.0,,1.5e-05,
1124,6,0.13,2.0,,1.5e-05,
1125,6,0.14,2.0,,1.6e-05,
1126,6,0.15,2.0,,1.6e-05,
1127,6,0.16,2.0,,1.5e-05,
1128,6,0.17,2.0,,1.7e-05,
1129,6,0.18,2.0,,1.8e-05,
1130,6,0.19,2.0,,1.7e-05,
1131,6,0.2,2.0,,1.7e-05,
1132,6,0.21,2.0,,1.7e-05,
1133,6,0.22,2.0,,1.7e-05,
1134,6,0.23,2.0,,1.8e-05,
1135,6,0.24,2.0,,3.3e-05,
1136,6,0.25,2.0,,1.7e-05,
1137,6,0.26,2.0,,1.7e-05,
1138,6,0.27,2.0,,1.7e-05,
1139,6,0.28,2.0,,1.6e-05,
1140,6,0.29,2.0,,1.6e-05,
1141,6,0.3,2.0,,1.6e-05,
1142,6,0.31,2.0,,1.6e-05,
1143,6,0.32,2.0,,1.7e-05,
1144,6,0.33,2.0,,1.7e-05,
1145,6,0.34,2.0,,1.7e-05,
1146,6,0.35000000000000003,2.0,,1.7e-05,
1147,6,0.36,2.0,,1.7e-05,
1148,6,0.37,2.0,,1.7e-05,
1149,6,0.38,2.0,,1.6e-05,
1150,6,0.39,2.0,,1.6e-05,
1151,6,0.4,2.0,,1.4e-05,
1152,6,0.41000000000000003,2.0,,1.4e-05,
1153,6,0.42,2.0,,1.3e-05,
1154,6,0.43,2.0,,1.4e-05,
1155,6,0.44,2.0,,1.4e-05,
1156,6,0.45,2.0,,1.4e-05,
1157,6,0.46,2.0,,1.5e-05,
1158,6,0.47000000000000003,2.0,,1.4e-05,
1159,6,0.48,2.0,,1.4e-05,
1160,6,0.49,2.0,,1.4e-05,
1161,6,0.5,2.0,,1.4e-05,
1162,6,0.51,2.0,,1.4e-05,
1163,6,0.52,2.0,,1.5e-05,
1164,6,0.53,2.0,,1.5e-05,
1165,6,0.54,2.0,,1.4e-05,
1166,6,0.55,2.0,,1.4e-05,
1167,6,0.56,2.0,,1.5e-05,
1168,6,0.5700000000000001,2.0,,1.5e-05,
1169,6,0.58,2.0,,1.4e-05,
1170,6,0.59,2.0,,1.5e-05,
1171,6,0.6,2.0,,1.5e-05,
1172,6,0.61,2.0,,1.5e-05,
1173,6,0.62,2.0,,1.4e-05,
1174,6,0.63,2.0,,2e-05,
1175,6,0.64,2.0,,1.5e-05,
1176,6,0.65,2.0,,1.5e-05,
1177,6,0.66,2.0,,1.5e-05,
1178,6,0.67,2.0,,1.5e-05,
1179,6,0.68,2.0,,1.4e-05,
1180,6,0.6900000000000001,3.0,,1.3e-05,
1181,6,0.7000000000000001,3.0,,1.4e-05,
1182,6,0.71,3.0,,1.5e-05,
1183,6,0.72,3.0,,1.5e-05,
1184,6,0.73,3.0,,1.3e-05,
1185,6,0.74,3.0,,1.4e-05,
1186,6,0.75,3.0,,1.4e-05,
1187,6,0.76,3.0,,1.4e-05,
1188,6,0.77,3.0,,1.4e-05,
1189,6,0.78,3.0,,1.5e-05,
1190,6,0.79,3.0,,1.4e-05,
1191,6,0.8,4.0,,1.6e-05,
1192,6,0.81,4.0,,1.7e-05,
1193,6,0.8200000000000001,4.0,,1.7e-05,
1194,6,0.8300000000000001,4.0,,2.1e-05,
1195,6,0.84,4.0,,1.8e-05,
1196,6,0.85,4.0,,1.8e-05,
1197,6,0.86,4.0,,1.8e-05,
1198,6,0.87,4.0,,1.8e-05,
1199,6,0.88,4.0,,1.8e-05,
1200,6,0.89,4.0,,1.8e-05,
1201,6,0.9,4.0,,1.6e-05,
1202,6,0.91,4.0,,1.6e-05,
1203,6,0.92,4.0,,1.5e-05,
1204,6,0.93,5.0,,1.9e-05,
1205,6,0.9400000000000001,6.0,,3.5e-05,
1206,6,0.9500000000000001,6.0,,3.5e-05,
1207,6,0.96,6.0,,3.4e-05,
1208,6,0.97,6.0,,3.5e-05,
1209,6,0.98,6.0,,3.3e-05,
1210,6,0.99,6.0,,3.3e-05,
1211,6,1.0,6.0,,3.4e-05,
1212,7,0.0,1.0,,2.2e-05,
1213,7,0.01,1.0,,2.2e-05,
1214,7,0.02,1.0,,2.4e-05,
1215,7,0.03,1.0,,2.3e-05,
1216,7,0.04,1.0,,2.3e-05,
1217,7,0.05,2.0,,2.3e-05,
1218,7,0.06,2.0,,2.3e-05,
1219,7,0.07,2.0,,2.3e-05,
1220,7,0.08,2.0,,2.3e-05,
1221,7,0.09,2.0,,2.2e-05,
1222,7,0.1,2.0,,2.2e-05,
1223,7,0.11,2.0,,2.1e-05,
1224,7,0.12,2.0,,2.3e-05,
1225,7,0.13,2.0,,2.4e-05,
1226,7,0.14,2.0,,2.2e-05,
1227,7,0.15,2.0,,2.3e-05,
1228,7,0.16,2.0,,2.2e-05,
1229,7,0.17,2.0,,2.1e-05,
1230,7,0.18,2.0,,2.1e-05,
1231,7,0.19,2.0,,2.1e-05,
1232,7,0.2,2.0,,2e-05,
1233,7,0.21,2.0,,2.1e-05,
1234,7,0.22,2.0,,2.2e-05,
1235,7,0.23,2.0,,2.3e-05,
1236,7,0.24,2.0,,2.1e-05,
1237,7,0.25,2.0,,2e-05,
1238,7,0.26,2.0,,2.1e-05,
1239,7,0.27,2.0,,2e-05,
1240,7,0.28,2.0,,2.1e-05,
1241,7,0.29,2.0,,2.1e-05,
1242,7,0.3,2.0,,2.2e-05,
1243,7,0.31,2.0,,2.2e-05,
1244,7,0.32,2.0,,2.6e-05,
1245,7,0.33,2.0,,2.6e-05,
1246,7,0.34,2.0,,2.6e-05,
1247,7,0.35000000000000003,2.0,,2.6e-05,
1248,7,0.36,2.0,,2.4e-05,
1249,7,0.37,2.0,,2.5e-05,
1250,7,0.38,3.0,,2.2e-05,
1251,7,0.39,3.0,,2.1e-05,
1252,7,0.4,3.0,,2e-05,
1253,7,0.41000000000000003,3.0,,2.1e-05,
1254,7,0.42,3.0,,2e-05,
1255,7,0.43,3.0,,2e-05,
1256,7,0.44,3.0,,1.9e-05,
1257,7,0.45,3.0,,1.9e-05,
1258,7,0.46,3.0,,2e-05,
1259,7,0.47000000000000003,3.0,,1.9e-05,
1260,7,0.48,3.0,,1.9e-05,
1261,7,0.49,3.0,,1.8e-05,
1262,7,0.5,3.0,,2e-05,
1263,7,0.51,3.0,,2.7e-05,
1264,7,0.52,3.0,,5.9e-05,
1265,7,0.53,3.0,,2.6e-05,
1266,7,0.54,3.0,,2.6e-05,
1267,7,0.55,3.0,,2.6e-05,
1268,7,0.56,3.0,,2.6e-05,
1269,7,0.5700000000000001,3.0,,2.6e-05,
1270,7,0.58,3.0,,2.5e-05,
1271,7,0.59,3.0,,2.7e-05,
1272,7,0.6,3.0,,6e-05,
1273,7,0.61,3.0,,3.3e-05,
1274,7,0.62,3.0,,2.6e-05,
1275,7,0.63,3.0,,2.9e-05,
1276,7,0.64,3.0,,2.8e-05,
1277,7,0.65,3.0,,2.8e-05,
1278,7,0.66,3.0,,3e-05,
1279,7,0.67,3.0,,2.8e-05,
1280,7,0.68,3.0,,2.9e-05,
1281,7,0.6900000000000001,3.0,,2.7e-05,
1282,7,0.7000000000000001,3.0,,2.8e-05,
1283,7,0.71,3.0,,2.7e-05,
1284,7,0.72,3.0,,2.7e-05,
1285,7,0.73,3.0,,2.5e-05,
1286,7,0.74,4.0,,4e-05,
1287,7,0.75,4.0,,2.7e-05,
1288,7,0.76,4.0,,2.5e-05,
1289,7,0.77,4.0,,2.6e-05,
1290,7,0.78,4.0,,2.7e-05,
1291,7,0.79,4.0,,2.6e-05,
1292,7,0.8,5.0,,2.6e-05,
1293,7,0.81,5.0,,2.7e-05,
1294,7,0.8200000000000001,5.0,,2.7e-05,
